Date,price
2010-08-09,1198.29
2010-08-06,1187.88
2010-08-05,1192.11
2010-08-04,1180.29
2010-08-03,1179.9
2010-08-02,1176.7
2010-07-30,1165.71
2010-07-29,1164.88
2010-07-28,1169.6
2010-07-27,1174.36
2010-07-26,1158.75
2010-07-23,1320.93
2010-07-22,1316.99
2010-07-21,1325.01
2010-07-20,1321.22
2010-07-19,1325.89
2010-07-16,1336.39
2010-07-15,1337.51
2010-07-14,1355.35
2010-07-13,1370.43
2010-07-12,1370.67
2010-07-09,1385.16
2010-07-08,1364.89
2010-07-07,1342.13
2010-07-06,1354.14
2010-07-05,1357.79
2010-07-02,1377.04
2010-07-01,1362.45
2010-06-30,1384.68
2010-06-29,1350.83
2010-06-28,1356.47
2010-06-25,1358.47
2010-06-24,1348.89
2010-06-23,1368.73
2010-06-22,1331.48
2010-06-21,1338.48
2010-06-18,1314.07
2010-06-17,1341.88
2010-06-16,1327
2010-06-15,1306.05
2010-06-14,1318.25
2010-06-11,1319.42
2010-06-10,1309.21
2010-06-09,1267.24
2010-06-08,1258.83
2010-06-07,1279.35
2010-06-04,1293.55
2010-06-03,1261.21
2010-06-02,1243.17
2010-06-01,1222.5
2010-05-31,1202.91
2010-05-28,1191.58
2010-05-27,1204.17
2010-05-26,1167.75
2010-05-25,1165.85
2010-05-24,1182.29
2010-05-21,1204.56
2010-05-20,1175.19
2010-05-19,1193.13
2010-05-18,1208.35
2010-05-17,1207.43
2010-05-14,1224.93
2010-05-13,1240.79
2010-05-12,1230.53
2010-05-11,1233.3
2010-05-10,1259.9
2010-05-07,1243.9
2010-05-06,1243.41
2010-05-05,1247.35
2010-05-04,1230.62
2010-05-03,1246.28
2010-04-30,1244.58
2010-04-29,1254.01
2010-04-28,1235.49
2010-04-27,1248.08
2010-04-26,1297.1
2010-04-23,1323.99
2010-04-22,1341.5
